OPERATORE,DATA,STATO ATTIVAZIONE,COMUNE,PROVINCIA,ETRS89EST,ETRS89NORD
VODAFONE OMNITEL,12/02/2015,REALIZZATO,GRADO,GO,374217.5,5059812.6
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,DA REALIZZARE,SAGRADO,GO,383023,5081369
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,19/02/2015,REALIZZATO,CORDENONS,PN,322021.7,5092528.5
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,REALIZZATO,TRIESTE,TS,406895.1,5052041.4
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,24/02/2015,DA REALIZZARE,GRADISCA D'ISONZO,GO,383254.5,5083652.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,406117,5054795.1
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,26/02/2015,REALIZZATO,TRIESTE,TS,407042.1,5060420
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,02/03/2015,REALIZZATO,TOLMEZZO,UD,347473.7,5141051.7
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,04/03/2015,REALIZZATO,SAN CANZIAN D'ISONZO,GO,379485.7,5074757.4
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,05/03/2015,DA REALIZZARE,CHIONS,PN,325309.1,5080626.3
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,317479.6,5093097.5
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,FOGLIANO REDIPUGLIA,GO,381664.6,5079735.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,REALIZZATO,AVIANO,PN,308377,5108949.8
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,DA REALIZZARE,SAN FLORIANO DEL COLLIO,GO,390587.6,5093048.7
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,11/03/2015,REALIZZATO,PORDENONE,PN,320880.9,5091384.4
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,12/03/2015,REALIZZATO,FIUMICELLO,UD,376338.6,5073414.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,LIGNANO SABBIADORO,UD,353846.4,5061065.2
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,CORNO DI ROSAZZO,UD,380151.3,5094686.5
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,SAN GIORGIO DI NOGARO,UD,361453.4,5075787.6
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,13/03/2015,REALIZZATO,BERTIOLO,UD,349452.1,5089637.1
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,17/03/2015,REALIZZATO,TRIESTE,TS,405742.4,5053562.6
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,REALIZZATO,TALMASSONS,UD,351868.5,5088658.5
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
VODAFONE OMNITEL,20/03/2015,DA REALIZZARE,PALAZZOLO DELLO STELLA,UD,351197.7,5074471.8
